equipment_code,equipment_type,month,predicted_service_prob,predicted_service_label,severity,confidence_bucket,scenario_mode
EL710,Elevator,2027-12-01,0.915277,1,URGENT,very_high,baseline
EL710,Elevator,2028-01-01,0.877895,1,URGENT,very_high,baseline
EL710,Elevator,2028-02-01,0.880106,1,URGENT,very_high,baseline
EL710,Elevator,2028-03-01,0.881287,1,URGENT,very_high,baseline
EL710,Elevator,2028-04-01,0.880675,1,URGENT,very_high,baseline
EL710,Elevator,2028-05-01,0.878782,1,URGENT,very_high,baseline
EL710,Elevator,2028-06-01,0.88405,1,URGENT,very_high,baseline
EL710,Elevator,2028-07-01,0.885959,1,URGENT,very_high,baseline
EL710,Elevator,2028-08-01,0.88382,1,URGENT,very_high,baseline
EL710,Elevator,2028-09-01,0.884073,1,URGENT,very_high,baseline
EL710,Elevator,2028-10-01,0.88572,1,URGENT,very_high,baseline
EL710,Elevator,2028-11-01,0.915148,1,URGENT,very_high,baseline
EL710,Elevator,2028-12-01,0.916892,1,URGENT,very_high,baseline
EL710,Elevator,2029-01-01,0.880128,1,URGENT,very_high,baseline
EL710,Elevator,2029-02-01,0.882304,1,URGENT,very_high,baseline
EL710,Elevator,2029-03-01,0.883467,1,URGENT,very_high,baseline
EL710,Elevator,2029-04-01,0.882865,1,URGENT,very_high,baseline
EL710,Elevator,2029-05-01,0.881002,1,URGENT,very_high,baseline
EL710,Elevator,2029-06-01,0.886186,1,URGENT,very_high,baseline
EL710,Elevator,2029-07-01,0.888064,1,URGENT,very_high,baseline
EL710,Elevator,2029-08-01,0.885959,1,URGENT,very_high,baseline
EL710,Elevator,2029-09-01,0.883194,1,URGENT,very_high,baseline
EL710,Elevator,2029-10-01,0.884852,1,URGENT,very_high,baseline
EL710,Elevator,2029-11-01,0.912825,1,URGENT,very_high,baseline
EL710,Elevator,2029-12-01,0.914612,1,URGENT,very_high,baseline
EL711,Elevator,2027-01-01,0.721582,1,URGENT,high,baseline
EL711,Elevator,2027-02-01,0.610565,1,MONITOR,high,baseline
EL711,Elevator,2027-03-01,0.606226,1,MONITOR,high,baseline
EL711,Elevator,2027-04-01,0.632253,1,MONITOR,high,baseline
EL711,Elevator,2027-05-01,0.642725,1,MONITOR,high,baseline
EL711,Elevator,2027-06-01,0.647167,1,MONITOR,high,baseline
EL711,Elevator,2027-07-01,0.649673,1,MONITOR,high,baseline
EL711,Elevator,2027-08-01,0.648502,1,MONITOR,high,baseline
EL711,Elevator,2027-09-01,0.659198,1,MONITOR,high,baseline
EL711,Elevator,2027-10-01,0.661074,1,MONITOR,high,baseline
EL711,Elevator,2027-11-01,0.657657,1,MONITOR,high,baseline
EL711,Elevator,2027-12-01,0.693412,1,MONITOR,high,baseline
EL711,Elevator,2028-01-01,0.677388,1,MONITOR,high,baseline
EL711,Elevator,2028-02-01,0.645245,1,MONITOR,high,baseline
EL711,Elevator,2028-03-01,0.638195,1,MONITOR,high,baseline
EL711,Elevator,2028-04-01,0.639881,1,MONITOR,high,baseline
EL711,Elevator,2028-05-01,0.640289,1,MONITOR,high,baseline
EL711,Elevator,2028-06-01,0.64206,1,MONITOR,high,baseline
EL711,Elevator,2028-07-01,0.644583,1,MONITOR,high,baseline
EL711,Elevator,2028-08-01,0.643963,1,MONITOR,high,baseline
EL711,Elevator,2028-09-01,0.654724,1,MONITOR,high,baseline
EL711,Elevator,2028-10-01,0.656612,1,MONITOR,high,baseline
EL711,Elevator,2028-11-01,0.647588,1,MONITOR,high,baseline
EL711,Elevator,2028-12-01,0.683889,1,MONITOR,high,baseline
EL711,Elevator,2029-01-01,0.674633,1,MONITOR,high,baseline
EL711,Elevator,2029-02-01,0.642359,1,MONITOR,high,baseline
EL711,Elevator,2029-03-01,0.635285,1,MONITOR,high,baseline
EL711,Elevator,2029-04-01,0.636977,1,MONITOR,high,baseline
EL711,Elevator,2029-05-01,0.637386,1,MONITOR,high,baseline
EL711,Elevator,2029-06-01,0.639163,1,MONITOR,high,baseline
EL711,Elevator,2029-07-01,0.641695,1,MONITOR,high,baseline
EL711,Elevator,2029-08-01,0.640512,1,MONITOR,high,baseline
EL711,Elevator,2029-09-01,0.654965,1,MONITOR,high,baseline
EL711,Elevator,2029-10-01,0.656852,1,MONITOR,high,baseline
EL711,Elevator,2029-11-01,0.651218,1,MONITOR,high,baseline
EL711,Elevator,2029-12-01,0.687325,1,MONITOR,high,baseline
EL712,Elevator,2027-01-01,0.284219,0,LOW,low,baseline
EL712,Elevator,2027-02-01,0.22141,0,LOW,low,baseline
EL712,Elevator,2027-03-01,0.230636,0,LOW,low,baseline
EL712,Elevator,2027-04-01,0.199265,0,LOW,very_low,baseline
EL712,Elevator,2027-05-01,0.206391,0,LOW,low,baseline
EL712,Elevator,2027-06-01,0.220128,0,LOW,low,baseline
EL712,Elevator,2027-07-01,0.25365,0,LOW,low,baseline
EL712,Elevator,2027-08-01,0.276483,0,LOW,low,baseline
EL712,Elevator,2027-09-01,0.290143,0,LOW,low,baseline
EL712,Elevator,2027-10-01,0.290143,0,LOW,low,baseline
EL712,Elevator,2027-11-01,0.296663,0,LOW,low,baseline
EL712,Elevator,2027-12-01,0.315209,1,MONITOR,low,baseline
EL712,Elevator,2028-01-01,0.190387,0,LOW,very_low,baseline
EL712,Elevator,2028-02-01,0.19773,0,LOW,very_low,baseline
EL712,Elevator,2028-03-01,0.201989,0,LOW,low,baseline
EL712,Elevator,2028-04-01,0.206053,0,LOW,low,baseline
EL712,Elevator,2028-05-01,0.204043,0,LOW,low,baseline
EL712,Elevator,2028-06-01,0.219565,0,LOW,low,baseline
EL712,Elevator,2028-07-01,0.248724,0,LOW,low,baseline
EL712,Elevator,2028-08-01,0.271275,0,LOW,low,baseline
EL712,Elevator,2028-09-01,0.283036,0,LOW,low,baseline
EL712,Elevator,2028-10-01,0.277356,0,LOW,low,baseline
EL712,Elevator,2028-11-01,0.284007,0,LOW,low,baseline
EL712,Elevator,2028-12-01,0.303221,1,MONITOR,low,baseline
EL712,Elevator,2029-01-01,0.18514,0,LOW,very_low,baseline
EL712,Elevator,2029-02-01,0.193422,0,LOW,very_low,baseline
EL712,Elevator,2029-03-01,0.197611,0,LOW,very_low,baseline
EL712,Elevator,2029-04-01,0.201609,0,LOW,low,baseline
EL712,Elevator,2029-05-01,0.201285,0,LOW,low,baseline
EL712,Elevator,2029-06-01,0.217693,0,LOW,low,baseline
EL712,Elevator,2029-07-01,0.244424,0,LOW,low,baseline
EL712,Elevator,2029-08-01,0.26341,0,LOW,low,baseline
EL712,Elevator,2029-09-01,0.279442,0,LOW,low,baseline
EL712,Elevator,2029-10-01,0.264545,0,LOW,low,baseline
EL712,Elevator,2029-11-01,0.267993,0,LOW,low,baseline
EL712,Elevator,2029-12-01,0.286557,0,LOW,low,baseline
EL713,Elevator,2027-01-01,0.428026,1,MONITOR,medium,baseline
EL713,Elevator,2027-02-01,0.369605,1,MONITOR,low,baseline
EL713,Elevator,2027-03-01,0.384328,1,MONITOR,low,baseline
EL713,Elevator,2027-04-01,0.386511,1,MONITOR,low,baseline
EL713,Elevator,2027-05-01,0.392842,1,MONITOR,low,baseline
EL713,Elevator,2027-06-01,0.388814,1,MONITOR,low,baseline
EL713,Elevator,2027-07-01,0.393536,1,MONITOR,low,baseline
EL713,Elevator,2027-08-01,0.385871,1,MONITOR,low,baseline
EL713,Elevator,2027-09-01,0.387569,1,MONITOR,low,baseline
EL713,Elevator,2027-10-01,0.394995,1,MONITOR,low,baseline
EL713,Elevator,2027-11-01,0.42405,1,MONITOR,medium,baseline
EL713,Elevator,2027-12-01,0.476263,1,MONITOR,medium,baseline
EL713,Elevator,2028-01-01,0.372799,1,MONITOR,low,baseline
EL713,Elevator,2028-02-01,0.377836,1,MONITOR,low,baseline
EL713,Elevator,2028-03-01,0.390513,1,MONITOR,low,baseline
EL713,Elevator,2028-04-01,0.390212,1,MONITOR,low,baseline
EL713,Elevator,2028-05-01,0.395867,1,MONITOR,low,baseline
EL713,Elevator,2028-06-01,0.397157,1,MONITOR,low,baseline
EL713,Elevator,2028-07-01,0.400348,1,MONITOR,medium,baseline
EL713,Elevator,2028-08-01,0.392635,1,MONITOR,low,baseline
EL713,Elevator,2028-09-01,0.387601,1,MONITOR,low,baseline
EL713,Elevator,2028-10-01,0.391413,1,MONITOR,low,baseline
EL713,Elevator,2028-11-01,0.424602,1,MONITOR,medium,baseline
EL713,Elevator,2028-12-01,0.476827,1,MONITOR,medium,baseline
EL713,Elevator,2029-01-01,0.365729,1,MONITOR,low,baseline
EL713,Elevator,2029-02-01,0.371599,1,MONITOR,low,baseline
EL713,Elevator,2029-03-01,0.384196,1,MONITOR,low,baseline
EL713,Elevator,2029-04-01,0.383897,1,MONITOR,low,baseline
EL713,Elevator,2029-05-01,0.386359,1,MONITOR,low,baseline
EL713,Elevator,2029-06-01,0.389091,1,MONITOR,low,baseline
EL713,Elevator,2029-07-01,0.392259,1,MONITOR,low,baseline
EL713,Elevator,2029-08-01,0.384602,1,MONITOR,low,baseline
EL713,Elevator,2029-09-01,0.386299,1,MONITOR,low,baseline
EL713,Elevator,2029-10-01,0.388641,1,MONITOR,low,baseline
EL713,Elevator,2029-11-01,0.41755,1,MONITOR,medium,baseline
EL713,Elevator,2029-12-01,0.469206,1,MONITOR,medium,baseline
EL716,Elevator,2027-01-01,0.760422,1,URGENT,high,baseline
EL716,Elevator,2027-02-01,0.704023,1,URGENT,high,baseline
EL716,Elevator,2027-03-01,0.728858,1,URGENT,high,baseline
EL716,Elevator,2027-04-01,0.726568,1,URGENT,high,baseline
EL716,Elevator,2027-05-01,0.72736,1,URGENT,high,baseline
EL716,Elevator,2027-06-01,0.722215,1,URGENT,high,baseline
EL716,Elevator,2027-07-01,0.716864,1,URGENT,high,baseline
EL716,Elevator,2027-08-01,0.713598,1,URGENT,high,baseline
EL716,Elevator,2027-09-01,0.712636,1,URGENT,high,baseline
EL716,Elevator,2027-10-01,0.716226,1,URGENT,high,baseline
EL716,Elevator,2027-11-01,0.739409,1,URGENT,high,baseline
EL716,Elevator,2027-12-01,0.740906,1,URGENT,high,baseline
EL716,Elevator,2028-01-01,0.693043,1,MONITOR,high,baseline
EL716,Elevator,2028-02-01,0.700961,1,URGENT,high,baseline
EL716,Elevator,2028-03-01,0.715307,1,URGENT,high,baseline
EL716,Elevator,2028-04-01,0.715808,1,URGENT,high,baseline
EL716,Elevator,2028-05-01,0.714874,1,URGENT,high,baseline
EL716,Elevator,2028-06-01,0.715972,1,URGENT,high,baseline
EL716,Elevator,2028-07-01,0.71737,1,URGENT,high,baseline
EL716,Elevator,2028-08-01,0.71203,1,URGENT,high,baseline
EL716,Elevator,2028-09-01,0.713053,1,URGENT,high,baseline
EL716,Elevator,2028-10-01,0.71664,1,URGENT,high,baseline
EL716,Elevator,2028-11-01,0.74861,1,URGENT,high,baseline
EL716,Elevator,2028-12-01,0.750072,1,URGENT,high,baseline
EL716,Elevator,2029-01-01,0.701489,1,URGENT,high,baseline
EL716,Elevator,2029-02-01,0.70928,1,URGENT,high,baseline
EL716,Elevator,2029-03-01,0.722364,1,URGENT,high,baseline
EL716,Elevator,2029-04-01,0.724852,1,URGENT,high,baseline
EL716,Elevator,2029-05-01,0.723936,1,URGENT,high,baseline
EL716,Elevator,2029-06-01,0.718802,1,URGENT,high,baseline
EL716,Elevator,2029-07-01,0.720191,1,URGENT,high,baseline
EL716,Elevator,2029-08-01,0.714364,1,URGENT,high,baseline
EL716,Elevator,2029-09-01,0.717232,1,URGENT,high,baseline
EL716,Elevator,2029-10-01,0.720787,1,URGENT,high,baseline
EL716,Elevator,2029-11-01,0.743411,1,URGENT,high,baseline
EL716,Elevator,2029-12-01,0.744893,1,URGENT,high,baseline
EL717X,Elevator,2027-01-01,0.000854,0,LOW,very_low,baseline
EL717X,Elevator,2027-02-01,0.000786,0,LOW,very_low,baseline
EL717X,Elevator,2027-03-01,0.000764,0,LOW,very_low,baseline
EL717X,Elevator,2027-04-01,0.000803,0,LOW,very_low,baseline
EL717X,Elevator,2027-05-01,0.000817,0,LOW,very_low,baseline
EL717X,Elevator,2027-06-01,0.000865,0,LOW,very_low,baseline
EL717X,Elevator,2027-07-01,0.00087,0,LOW,very_low,baseline
EL717X,Elevator,2027-08-01,0.000879,0,LOW,very_low,baseline
EL717X,Elevator,2027-09-01,0.000872,0,LOW,very_low,baseline
EL717X,Elevator,2027-10-01,0.000863,0,LOW,very_low,baseline
EL717X,Elevator,2027-11-01,0.000874,0,LOW,very_low,baseline
EL717X,Elevator,2027-12-01,0.000912,0,LOW,very_low,baseline
EL717X,Elevator,2028-01-01,0.000898,0,LOW,very_low,baseline
EL717X,Elevator,2028-02-01,0.000899,0,LOW,very_low,baseline
EL717X,Elevator,2028-03-01,0.001135,0,LOW,very_low,baseline
EL717X,Elevator,2028-04-01,0.001234,0,LOW,very_low,baseline
EL717X,Elevator,2028-05-01,0.001235,0,LOW,very_low,baseline
EL717X,Elevator,2028-06-01,0.001284,0,LOW,very_low,baseline
EL717X,Elevator,2028-07-01,0.001163,0,LOW,very_low,baseline
EL717X,Elevator,2028-08-01,0.001214,0,LOW,very_low,baseline
EL717X,Elevator,2028-09-01,0.001275,0,LOW,very_low,baseline
EL717X,Elevator,2028-10-01,0.001262,0,LOW,very_low,baseline
EL717X,Elevator,2028-11-01,0.001283,0,LOW,very_low,baseline
EL717X,Elevator,2028-12-01,0.001338,0,LOW,very_low,baseline
EL717X,Elevator,2029-01-01,0.001101,0,LOW,very_low,baseline
EL717X,Elevator,2029-02-01,0.0011,0,LOW,very_low,baseline
EL717X,Elevator,2029-03-01,0.00115,0,LOW,very_low,baseline
EL717X,Elevator,2029-04-01,0.001165,0,LOW,very_low,baseline
EL717X,Elevator,2029-05-01,0.001166,0,LOW,very_low,baseline
EL717X,Elevator,2029-06-01,0.001227,0,LOW,very_low,baseline
EL717X,Elevator,2029-07-01,0.001254,0,LOW,very_low,baseline
EL717X,Elevator,2029-08-01,0.001308,0,LOW,very_low,baseline
EL717X,Elevator,2029-09-01,0.001306,0,LOW,very_low,baseline
EL717X,Elevator,2029-10-01,0.001292,0,LOW,very_low,baseline
EL717X,Elevator,2029-11-01,0.001312,0,LOW,very_low,baseline
EL717X,Elevator,2029-12-01,0.001369,0,LOW,very_low,baseline
EL718X,Elevator,2027-01-01,0.003185,0,LOW,very_low,baseline
EL718X,Elevator,2027-02-01,0.003229,0,LOW,very_low,baseline
EL718X,Elevator,2027-03-01,0.003519,0,LOW,very_low,baseline
EL718X,Elevator,2027-04-01,0.003507,0,LOW,very_low,baseline
EL718X,Elevator,2027-05-01,0.003864,0,LOW,very_low,baseline
EL718X,Elevator,2027-06-01,0.004278,0,LOW,very_low,baseline
EL718X,Elevator,2027-07-01,0.004101,0,LOW,very_low,baseline
EL718X,Elevator,2027-08-01,0.004154,0,LOW,very_low,baseline
EL718X,Elevator,2027-09-01,0.004154,0,LOW,very_low,baseline
EL718X,Elevator,2027-10-01,0.004206,0,LOW,very_low,baseline
EL718X,Elevator,2027-11-01,0.004421,0,LOW,very_low,baseline
EL718X,Elevator,2027-12-01,0.004503,0,LOW,very_low,baseline
EL718X,Elevator,2028-01-01,0.004463,0,LOW,very_low,baseline
EL718X,Elevator,2028-02-01,0.004601,0,LOW,very_low,baseline
EL718X,Elevator,2028-03-01,0.007325,0,LOW,very_low,baseline
EL718X,Elevator,2028-04-01,0.007824,0,LOW,very_low,baseline
EL718X,Elevator,2028-05-01,0.007999,0,LOW,very_low,baseline
EL718X,Elevator,2028-06-01,0.00864,0,LOW,very_low,baseline
EL718X,Elevator,2028-07-01,0.00723,0,LOW,very_low,baseline
EL718X,Elevator,2028-08-01,0.007434,0,LOW,very_low,baseline
EL718X,Elevator,2028-09-01,0.007449,0,LOW,very_low,baseline
EL718X,Elevator,2028-10-01,0.007632,0,LOW,very_low,baseline
EL718X,Elevator,2028-11-01,0.008316,0,LOW,very_low,baseline
EL718X,Elevator,2028-12-01,0.008432,0,LOW,very_low,baseline
EL718X,Elevator,2029-01-01,0.006246,0,LOW,very_low,baseline
EL718X,Elevator,2029-02-01,0.006217,0,LOW,very_low,baseline
EL718X,Elevator,2029-03-01,0.006493,0,LOW,very_low,baseline
EL718X,Elevator,2029-04-01,0.00647,0,LOW,very_low,baseline
EL718X,Elevator,2029-05-01,0.006721,0,LOW,very_low,baseline
EL718X,Elevator,2029-06-01,0.007412,0,LOW,very_low,baseline
EL718X,Elevator,2029-07-01,0.007502,0,LOW,very_low,baseline
EL718X,Elevator,2029-08-01,0.007714,0,LOW,very_low,baseline
EL718X,Elevator,2029-09-01,0.007702,0,LOW,very_low,baseline
EL718X,Elevator,2029-10-01,0.007799,0,LOW,very_low,baseline
EL718X,Elevator,2029-11-01,0.008462,0,LOW,very_low,baseline
EL718X,Elevator,2029-12-01,0.00858,0,LOW,very_low,baseline
EL719,Elevator,2027-01-01,0.905444,1,URGENT,very_high,baseline
EL719,Elevator,2027-02-01,0.797092,1,URGENT,high,baseline
EL719,Elevator,2027-03-01,0.782759,1,URGENT,high,baseline
EL719,Elevator,2027-04-01,0.787571,1,URGENT,high,baseline
EL719,Elevator,2027-05-01,0.827707,1,URGENT,very_high,baseline
EL719,Elevator,2027-06-01,0.831564,1,URGENT,very_high,baseline
EL719,Elevator,2027-07-01,0.834602,1,URGENT,very_high,baseline
EL719,Elevator,2027-08-01,0.827177,1,URGENT,very_high,baseline
EL719,Elevator,2027-09-01,0.826016,1,URGENT,very_high,baseline
EL719,Elevator,2027-10-01,0.827996,1,URGENT,very_high,baseline
EL719,Elevator,2027-11-01,0.88162,1,URGENT,very_high,baseline
EL719,Elevator,2027-12-01,0.883451,1,URGENT,very_high,baseline
EL719,Elevator,2028-01-01,0.809662,1,URGENT,very_high,baseline
EL719,Elevator,2028-02-01,0.812091,1,URGENT,very_high,baseline
EL719,Elevator,2028-03-01,0.814208,1,URGENT,very_high,baseline
EL719,Elevator,2028-04-01,0.812989,1,URGENT,very_high,baseline
EL719,Elevator,2028-05-01,0.808861,1,URGENT,very_high,baseline
EL719,Elevator,2028-06-01,0.81708,1,URGENT,very_high,baseline
EL719,Elevator,2028-07-01,0.818341,1,URGENT,very_high,baseline
EL719,Elevator,2028-08-01,0.815733,1,URGENT,very_high,baseline
EL719,Elevator,2028-09-01,0.815721,1,URGENT,very_high,baseline
EL719,Elevator,2028-10-01,0.819922,1,URGENT,very_high,baseline
EL719,Elevator,2028-11-01,0.878108,1,URGENT,very_high,baseline
EL719,Elevator,2028-12-01,0.876452,1,URGENT,very_high,baseline
EL719,Elevator,2029-01-01,0.798802,1,URGENT,high,baseline
EL719,Elevator,2029-02-01,0.801336,1,URGENT,very_high,baseline
EL719,Elevator,2029-03-01,0.803545,1,URGENT,very_high,baseline
EL719,Elevator,2029-04-01,0.802273,1,URGENT,very_high,baseline
EL719,Elevator,2029-05-01,0.800848,1,URGENT,very_high,baseline
EL719,Elevator,2029-06-01,0.80933,1,URGENT,very_high,baseline
EL719,Elevator,2029-07-01,0.815495,1,URGENT,very_high,baseline
EL719,Elevator,2029-08-01,0.812855,1,URGENT,very_high,baseline
EL719,Elevator,2029-09-01,0.81323,1,URGENT,very_high,baseline
EL719,Elevator,2029-10-01,0.817475,1,URGENT,very_high,baseline
EL719,Elevator,2029-11-01,0.875234,1,URGENT,very_high,baseline
EL719,Elevator,2029-12-01,0.877719,1,URGENT,very_high,baseline
EL720,Elevator,2027-01-01,0.846111,1,URGENT,very_high,baseline
EL720,Elevator,2027-02-01,0.728815,1,URGENT,high,baseline
EL720,Elevator,2027-03-01,0.816375,1,URGENT,very_high,baseline
EL720,Elevator,2027-04-01,0.821932,1,URGENT,very_high,baseline
EL720,Elevator,2027-05-01,0.800166,1,URGENT,very_high,baseline
EL720,Elevator,2027-06-01,0.791547,1,URGENT,high,baseline
EL720,Elevator,2027-07-01,0.786309,1,URGENT,high,baseline
EL720,Elevator,2027-08-01,0.781202,1,URGENT,high,baseline
EL720,Elevator,2027-09-01,0.783423,1,URGENT,high,baseline
EL720,Elevator,2027-10-01,0.786394,1,URGENT,high,baseline
EL720,Elevator,2027-11-01,0.813059,1,URGENT,very_high,baseline
EL720,Elevator,2027-12-01,0.825802,1,URGENT,very_high,baseline
EL720,Elevator,2028-01-01,0.808337,1,URGENT,very_high,baseline
EL720,Elevator,2028-02-01,0.789453,1,URGENT,high,baseline
EL720,Elevator,2028-03-01,0.786271,1,URGENT,high,baseline
EL720,Elevator,2028-04-01,0.787208,1,URGENT,high,baseline
EL720,Elevator,2028-05-01,0.78793,1,URGENT,high,baseline
EL720,Elevator,2028-06-01,0.789213,1,URGENT,high,baseline
EL720,Elevator,2028-07-01,0.784428,1,URGENT,high,baseline
EL720,Elevator,2028-08-01,0.781285,1,URGENT,high,baseline
EL720,Elevator,2028-09-01,0.783505,1,URGENT,high,baseline
EL720,Elevator,2028-10-01,0.786475,1,URGENT,high,baseline
EL720,Elevator,2028-11-01,0.814682,1,URGENT,very_high,baseline
EL720,Elevator,2028-12-01,0.827338,1,URGENT,very_high,baseline
EL720,Elevator,2029-01-01,0.806682,1,URGENT,very_high,baseline
EL720,Elevator,2029-02-01,0.787151,1,URGENT,high,baseline
EL720,Elevator,2029-03-01,0.783944,1,URGENT,high,baseline
EL720,Elevator,2029-04-01,0.783161,1,URGENT,high,baseline
EL720,Elevator,2029-05-01,0.783892,1,URGENT,high,baseline
EL720,Elevator,2029-06-01,0.785194,1,URGENT,high,baseline
EL720,Elevator,2029-07-01,0.784141,1,URGENT,high,baseline
EL720,Elevator,2029-08-01,0.778996,1,URGENT,high,baseline
EL720,Elevator,2029-09-01,0.781233,1,URGENT,high,baseline
EL720,Elevator,2029-10-01,0.784226,1,URGENT,high,baseline
EL720,Elevator,2029-11-01,0.81086,1,URGENT,very_high,baseline
EL720,Elevator,2029-12-01,0.82372,1,URGENT,very_high,baseline
EL721,Elevator,2027-01-01,0.828534,1,URGENT,very_high,baseline
EL721,Elevator,2027-02-01,0.753351,1,URGENT,high,baseline
EL721,Elevator,2027-03-01,0.804469,1,URGENT,very_high,baseline
EL721,Elevator,2027-04-01,0.781566,1,URGENT,high,baseline
EL721,Elevator,2027-05-01,0.77847,1,URGENT,high,baseline
EL721,Elevator,2027-06-01,0.787945,1,URGENT,high,baseline
EL721,Elevator,2027-07-01,0.787945,1,URGENT,high,baseline
EL721,Elevator,2027-08-01,0.787987,1,URGENT,high,baseline
EL721,Elevator,2027-09-01,0.788203,1,URGENT,high,baseline
EL721,Elevator,2027-10-01,0.789085,1,URGENT,high,baseline
EL721,Elevator,2027-11-01,0.82103,1,URGENT,very_high,baseline
EL721,Elevator,2027-12-01,0.830866,1,URGENT,very_high,baseline
EL721,Elevator,2028-01-01,0.805805,1,URGENT,very_high,baseline
EL721,Elevator,2028-02-01,0.781657,1,URGENT,high,baseline
EL721,Elevator,2028-03-01,0.782298,1,URGENT,high,baseline
EL721,Elevator,2028-04-01,0.787263,1,URGENT,high,baseline
EL721,Elevator,2028-05-01,0.785539,1,URGENT,high,baseline
EL721,Elevator,2028-06-01,0.787432,1,URGENT,high,baseline
EL721,Elevator,2028-07-01,0.787432,1,URGENT,high,baseline
EL721,Elevator,2028-08-01,0.787474,1,URGENT,high,baseline
EL721,Elevator,2028-09-01,0.790456,1,URGENT,high,baseline
EL721,Elevator,2028-10-01,0.791331,1,URGENT,high,baseline
EL721,Elevator,2028-11-01,0.821554,1,URGENT,very_high,baseline
EL721,Elevator,2028-12-01,0.831367,1,URGENT,very_high,baseline
EL721,Elevator,2029-01-01,0.80795,1,URGENT,very_high,baseline
EL721,Elevator,2029-02-01,0.783997,1,URGENT,high,baseline
EL721,Elevator,2029-03-01,0.784632,1,URGENT,high,baseline
EL721,Elevator,2029-04-01,0.787896,1,URGENT,high,baseline
EL721,Elevator,2029-05-01,0.78489,1,URGENT,high,baseline
EL721,Elevator,2029-06-01,0.786186,1,URGENT,high,baseline
EL721,Elevator,2029-07-01,0.786186,1,URGENT,high,baseline
EL721,Elevator,2029-08-01,0.786228,1,URGENT,high,baseline
EL721,Elevator,2029-09-01,0.789223,1,URGENT,high,baseline
EL721,Elevator,2029-10-01,0.790102,1,URGENT,high,baseline
EL721,Elevator,2029-11-01,0.820463,1,URGENT,very_high,baseline
EL721,Elevator,2029-12-01,0.830324,1,URGENT,very_high,baseline
EL722,Elevator,2027-01-01,0.616353,1,MONITOR,high,baseline
EL722,Elevator,2027-02-01,0.55556,1,MONITOR,medium,baseline
EL722,Elevator,2027-03-01,0.610829,1,MONITOR,high,baseline
EL722,Elevator,2027-04-01,0.586181,1,MONITOR,medium,baseline
EL722,Elevator,2027-05-01,0.587651,1,MONITOR,medium,baseline
EL722,Elevator,2027-06-01,0.588957,1,MONITOR,medium,baseline
EL722,Elevator,2027-07-01,0.588957,1,MONITOR,medium,baseline
EL722,Elevator,2027-08-01,0.584727,1,MONITOR,medium,baseline
EL722,Elevator,2027-09-01,0.585856,1,MONITOR,medium,baseline
EL722,Elevator,2027-10-01,0.583887,1,MONITOR,medium,baseline
EL722,Elevator,2027-11-01,0.656831,1,MONITOR,high,baseline
EL722,Elevator,2027-12-01,0.671038,1,MONITOR,high,baseline
EL722,Elevator,2028-01-01,0.558416,1,MONITOR,medium,baseline
EL722,Elevator,2028-02-01,0.56304,1,MONITOR,medium,baseline
EL722,Elevator,2028-03-01,0.568628,1,MONITOR,medium,baseline
EL722,Elevator,2028-04-01,0.568628,1,MONITOR,medium,baseline
EL722,Elevator,2028-05-01,0.571997,1,MONITOR,medium,baseline
EL722,Elevator,2028-06-01,0.575802,1,MONITOR,medium,baseline
EL722,Elevator,2028-07-01,0.572528,1,MONITOR,medium,baseline
EL722,Elevator,2028-08-01,0.568253,1,MONITOR,medium,baseline
EL722,Elevator,2028-09-01,0.569393,1,MONITOR,medium,baseline
EL722,Elevator,2028-10-01,0.575106,1,MONITOR,medium,baseline
EL722,Elevator,2028-11-01,0.649881,1,MONITOR,high,baseline
EL722,Elevator,2028-12-01,0.66541,1,MONITOR,high,baseline
EL722,Elevator,2029-01-01,0.555699,1,MONITOR,medium,baseline
EL722,Elevator,2029-02-01,0.560329,1,MONITOR,medium,baseline
EL722,Elevator,2029-03-01,0.565925,1,MONITOR,medium,baseline
EL722,Elevator,2029-04-01,0.565925,1,MONITOR,medium,baseline
EL722,Elevator,2029-05-01,0.569514,1,MONITOR,medium,baseline
EL722,Elevator,2029-06-01,0.573325,1,MONITOR,medium,baseline
EL722,Elevator,2029-07-01,0.577869,1,MONITOR,medium,baseline
EL722,Elevator,2029-08-01,0.573607,1,MONITOR,medium,baseline
EL722,Elevator,2029-09-01,0.574744,1,MONITOR,medium,baseline
EL722,Elevator,2029-10-01,0.580438,1,MONITOR,medium,baseline
EL722,Elevator,2029-11-01,0.654562,1,MONITOR,high,baseline
EL722,Elevator,2029-12-01,0.669988,1,MONITOR,high,baseline
EL723,Elevator,2027-01-01,0.465438,1,MONITOR,medium,baseline
EL723,Elevator,2027-02-01,0.369564,1,MONITOR,low,baseline
EL723,Elevator,2027-03-01,0.395776,1,MONITOR,low,baseline
EL723,Elevator,2027-04-01,0.409394,1,MONITOR,medium,baseline
EL723,Elevator,2027-05-01,0.432876,1,MONITOR,medium,baseline
EL723,Elevator,2027-06-01,0.431936,1,MONITOR,medium,baseline
EL723,Elevator,2027-07-01,0.431936,1,MONITOR,medium,baseline
EL723,Elevator,2027-08-01,0.426187,1,MONITOR,medium,baseline
EL723,Elevator,2027-09-01,0.42032,1,MONITOR,medium,baseline
EL723,Elevator,2027-10-01,0.426016,1,MONITOR,medium,baseline
EL723,Elevator,2027-11-01,0.456155,1,MONITOR,medium,baseline
EL723,Elevator,2027-12-01,0.473296,1,MONITOR,medium,baseline
