"cmplnt_fr_dt","ofns_desc","pd_desc","law_cat_cd","boro_nm","station_name"
"2025-12-11T00:00:00.000","CRIMINAL MISCHIEF & RELATED OF","MISCHIEF, CRIMINAL 3 & 2, OF M","FELONY","BROOKLYN","(null)"
"2025-12-11T00:00:00.000","OFFENSES AGAINST PUBLIC ADMINI","PUBLIC ADMINISTATION,UNCLASS M","MISDEMEANOR","BROOKLYN","STILLWELL AVENUE-CONEY ISLAND"
"2025-12-11T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","STATEN ISLAND","(null)"
"2025-12-11T00:00:00.000","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF,UNCLASSIFIED 4","MISDEMEANOR","BROOKLYN","(null)"
"2025-12-11T00:00:00.000","VEHICLE AND TRAFFIC LAWS","TRAFFIC,UNCLASSIFIED MISDEMEAN","MISDEMEANOR","BROOKLYN","(null)"
"2025-12-11T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","MISDEMEANOR","QUEENS","(null)"
"2025-12-11T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","BROOKLYN","(null)"
"2025-12-11T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","QUEENS","(null)"
"2025-12-11T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","MENACING,UNCLASSIFIED","MISDEMEANOR","QUEENS","(null)"
"2025-12-11T00:00:00.000","PETIT LARCENY","LARCENY,PETIT BY FALSE PROMISE","MISDEMEANOR","STATEN ISLAND","(null)"
"2025-12-11T00:00:00.000","DANGEROUS DRUGS","CONTROLLED SUBSTANCE, POSSESSI","MISDEMEANOR","BROOKLYN","(null)"
"2025-12-11T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","BROOKLYN","(null)"
"2025-12-11T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","BROOKLYN","(null)"
"2025-12-11T00:00:00.000","GRAND LARCENY","LARCENY,GRAND BY FALSE PROMISE-IN PERSON CONTACT","FELONY","BROOKLYN","(null)"
"2025-12-11T00:00:00.000","UNAUTHORIZED USE OF A VEHICLE","UNAUTHORIZED USE VEHICLE 3","MISDEMEANOR","BROOKLYN","(null)"
"2025-12-11T00:00:00.000","FELONY ASSAULT","ASSAULT 2,1,UNCLASSIFIED","FELONY","STATEN ISLAND","(null)"
"2025-12-11T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT OUTSIDE","MISDEMEANOR","QUEENS","(null)"
"2025-12-11T00:00:00.000","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF,UNCLASSIFIED 4","MISDEMEANOR","STATEN ISLAND","(null)"
"2025-12-11T00:00:00.000","MISCELLANEOUS PENAL LAW","CRIMINAL CONTEMPT 1","FELONY","BROOKLYN","(null)"
"2025-12-11T00:00:00.000","GRAND LARCENY","LARCENY,GRAND FROM VEHICLE/MOTORCYCLE","FELONY","QUEENS","(null)"
"2025-12-11T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","MISDEMEANOR","QUEENS","(null)"
"2025-12-11T00:00:00.000","GRAND LARCENY","LARCENY,GRAND FROM VEHICLE/MOTORCYCLE","FELONY","STATEN ISLAND","(null)"
"2025-12-11T00:00:00.000","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","MISDEMEANOR","BROOKLYN","(null)"
"2025-12-11T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 1,CIVILIAN","VIOLATION","QUEENS","(null)"
"2025-12-11T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM STORE-SHOPL","MISDEMEANOR","BROOKLYN","(null)"
"2025-12-11T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 1,CIVILIAN","VIOLATION","STATEN ISLAND","(null)"
"2025-12-11T00:00:00.000","MISCELLANEOUS PENAL LAW","CRIMINAL CONTEMPT 1","FELONY","BROOKLYN","(null)"
"2025-12-11T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","MISDEMEANOR","BROOKLYN","(null)"
"2025-12-11T00:00:00.000","DANGEROUS DRUGS","CONTROLLED SUBSTANCE, POSSESSI","MISDEMEANOR","STATEN ISLAND","(null)"
"2025-12-11T00:00:00.000","GRAND LARCENY OF MOTOR VEHICLE","LARCENY, GRAND OF MOPED","FELONY","BROOKLYN","(null)"
"2025-12-11T00:00:00.000","OTHER STATE LAWS","NY STATE LAWS,UNCLASSIFIED FEL","FELONY","BROOKLYN","(null)"
"2025-12-11T00:00:00.000","THEFT-FRAUD","FRAUD,UNCLASSIFIED-FELONY","FELONY","QUEENS","(null)"
"2025-12-11T00:00:00.000","DANGEROUS WEAPONS","WEAPONS POSSESSION 3","FELONY","QUEENS","FAR ROCKAWAY-MOTT AVE."
"2025-12-11T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","QUEENS","(null)"
"2025-12-11T00:00:00.000","GRAND LARCENY","LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD","FELONY","QUEENS","(null)"
"2025-12-11T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","QUEENS","(null)"
"2025-12-11T00:00:00.000","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF,UNCLASSIFIED 4","MISDEMEANOR","BROOKLYN","(null)"
"2025-12-11T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","MISDEMEANOR","BROOKLYN","KINGS HIGHWAY"
"2025-12-11T00:00:00.000","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","MISDEMEANOR","BROOKLYN","(null)"
"2025-12-11T00:00:00.000","GRAND LARCENY","LARCENY,GRAND BY THEFT OF CREDIT CARD","FELONY","BROOKLYN","BAY PARKWAY"
"2025-12-11T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","QUEENS","(null)"
"2025-12-11T00:00:00.000","GRAND LARCENY OF MOTOR VEHICLE","LARCENY,GRAND OF AUTO","FELONY","BROOKLYN","(null)"
"2025-12-11T00:00:00.000","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF,UNCLASSIFIED 4","MISDEMEANOR","STATEN ISLAND","(null)"
"2025-12-11T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","BROOKLYN","(null)"
"2025-12-11T00:00:00.000","PETIT LARCENY","LARCENY,PETIT OF BICYCLE","MISDEMEANOR","BROOKLYN","(null)"
"2025-12-11T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","STATEN ISLAND","(null)"
"2025-12-11T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","KINGS HIGHWAY"
"2025-12-11T00:00:00.000","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF,UNCLASSIFIED 4","MISDEMEANOR","QUEENS","(null)"
"2025-12-11T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","95 STREET-BAY RIDGE"
"2025-12-11T00:00:00.000","THEFT-FRAUD","FRAUD,UNCLASSIFIED-FELONY","FELONY","BROOKLYN","(null)"
"2025-12-11T00:00:00.000","PETIT LARCENY OF MOTOR VEHICLE","LARCENY, PETIT OF MOPED","MISDEMEANOR","BROOKLYN","(null)"
"2025-12-11T00:00:00.000","ROBBERY","ROBBERY,PERSONAL ELECTRONIC DEVICE","FELONY","QUEENS","(null)"
"2025-12-11T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","BROOKLYN","(null)"
"2025-12-11T00:00:00.000","VEHICLE AND TRAFFIC LAWS","TRAFFIC,UNCLASSIFIED MISDEMEAN","MISDEMEANOR","STATEN ISLAND","(null)"
"2025-12-11T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM STORE-SHOPL","MISDEMEANOR","BROOKLYN","(null)"
"2025-12-11T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","BROOKLYN","(null)"
"2025-12-11T00:00:00.000","CRIMINAL MISCHIEF & RELATED OF","MISCHIEF,CRIMINAL,    UNCL 2ND","FELONY","BROOKLYN","(null)"
"2025-12-11T00:00:00.000","ROBBERY","ROBBERY,PERSONAL ELECTRONIC DEVICE","FELONY","BROOKLYN","(null)"
"2025-12-11T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE","MISDEMEANOR","BROOKLYN","(null)"
"2025-12-11T00:00:00.000","GRAND LARCENY OF MOTOR VEHICLE","LARCENY,GRAND OF AUTO","FELONY","STATEN ISLAND","(null)"
"2025-12-11T00:00:00.000","VEHICLE AND TRAFFIC LAWS","TRAFFIC,UNCLASSIFIED MISDEMEAN","MISDEMEANOR","STATEN ISLAND","(null)"
"2025-12-11T00:00:00.000","PETIT LARCENY","LARCENY,PETIT BY CREDIT CARD U","MISDEMEANOR","QUEENS","(null)"
"2025-12-11T00:00:00.000","FELONY ASSAULT","ASSAULT 2,1,UNCLASSIFIED","FELONY","BROOKLYN","(null)"
"2025-12-11T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT OUTSIDE","MISDEMEANOR","STATEN ISLAND","(null)"
"2025-12-11T00:00:00.000","GRAND LARCENY","LARCENY,GRAND FROM RESIDENCE, UNATTENDED","FELONY","BROOKLYN","(null)"
"2025-12-11T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 1,CIVILIAN","VIOLATION","BROOKLYN","(null)"
"2025-12-11T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","QUEENS","(null)"
"2025-12-11T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM STORE-SHOPL","MISDEMEANOR","BROOKLYN","(null)"
"2025-12-11T00:00:00.000","GRAND LARCENY","LARCENY,GRAND OF BICYCLE","FELONY","BROOKLYN","(null)"
"2025-12-11T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","BROOKLYN","(null)"
"2025-12-11T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM BUILDING,UN","MISDEMEANOR","BROOKLYN","(null)"
"2025-12-11T00:00:00.000","VEHICLE AND TRAFFIC LAWS","LEAVING SCENE-ACCIDENT-PERSONA","MISDEMEANOR","BROOKLYN","(null)"
"2025-12-11T00:00:00.000","VEHICLE AND TRAFFIC LAWS","LEAVING SCENE-ACCIDENT-PERSONA","MISDEMEANOR","STATEN ISLAND","(null)"
"2025-12-11T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","KINGS HIGHWAY"
"2025-12-11T00:00:00.000","GRAND LARCENY OF MOTOR VEHICLE","LARCENY,GRAND OF MOTORCYCLE","FELONY","BROOKLYN","(null)"
"2025-12-11T00:00:00.000","INTOXICATED & IMPAIRED DRIVING","INTOXICATED DRIVING,ALCOHOL","MISDEMEANOR","BROOKLYN","(null)"
"2025-12-11T00:00:00.000","VEHICLE AND TRAFFIC LAWS","TRAFFIC,UNCLASSIFIED MISDEMEAN","MISDEMEANOR","STATEN ISLAND","(null)"
"2025-12-11T00:00:00.000","VEHICLE AND TRAFFIC LAWS","TRAFFIC,UNCLASSIFIED MISDEMEAN","MISDEMEANOR","BROOKLYN","(null)"
"2025-12-11T00:00:00.000","DANGEROUS DRUGS","CONTROLLED SUBSTANCE, POSSESSI","FELONY","QUEENS","BROAD CHANNEL"
"2025-12-11T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","STATEN ISLAND","(null)"
"2025-12-11T00:00:00.000","MISCELLANEOUS PENAL LAW","CRIMINAL CONTEMPT 1","FELONY","BROOKLYN","(null)"
"2025-12-10T00:00:00.000","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF,UNCLASSIFIED 4","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","BRONX","(null)"
"2025-12-10T00:00:00.000","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","MENACING,UNCLASSIFIED","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","GRAND LARCENY","LARCENY,GRAND OF VEHICULAR/MOTORCYCLE ACCESSORIES","FELONY","BRONX","(null)"
"2025-12-10T00:00:00.000","GRAND LARCENY","LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED","FELONY","BRONX","(null)"
"2025-12-10T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","MISCELLANEOUS PENAL LAW","RECKLESS ENDANGERMENT 1","FELONY","BRONX","(null)"
"2025-12-10T00:00:00.000","ROBBERY","ROBBERY,NECKCHAIN/JEWELRY","FELONY","BRONX","(null)"
"2025-12-10T00:00:00.000","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF,UNCLASSIFIED 4","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM STORE-SHOPL","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","DANGEROUS DRUGS","CONTROLLED SUBSTANCE,SALE 3","FELONY","BRONX","(null)"
"2025-12-10T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","MENACING,UNCLASSIFIED","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","DANGEROUS DRUGS","CONTROLLED SUBSTANCE, POSSESSI","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","MISDEMEANOR","MANHATTAN","(null)"
"2025-12-10T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM STORE-SHOPL","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","VEHICLE AND TRAFFIC LAWS","TRAFFIC,UNCLASSIFIED MISDEMEAN","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","FORGERY","FORGERY,M.V. REGISTRATION","FELONY","MANHATTAN","(null)"
"2025-12-10T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","MISDEMEANOR","MANHATTAN","(null)"
"2025-12-10T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 1,CIVILIAN","VIOLATION","BRONX","(null)"
"2025-12-10T00:00:00.000","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","GRAND LARCENY","LARCENY,GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)","FELONY","BRONX","(null)"
"2025-12-10T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","MANHATTAN","(null)"
"2025-12-10T00:00:00.000","DANGEROUS DRUGS","CONTROLLED SUBSTANCE, SALE 5","FELONY","BRONX","(null)"
"2025-12-10T00:00:00.000","SEX CRIMES","SEXUAL ABUSE 3,2","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","ROBBERY","ROBBERY,OPEN AREA UNCLASSIFIED","FELONY","BRONX","(null)"
"2025-12-10T00:00:00.000","PETIT LARCENY","LARCENY,PETIT OF LICENSE PLATE","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","DANGEROUS WEAPONS","WEAPONS, POSSESSION, ETC","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM STORE-SHOPL","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM OPEN AREAS,","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF,UNCLASSIFIED 4","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","GRAND LARCENY","LARCENY,GRAND FROM PERSON,PURS","FELONY","BRONX","(null)"
"2025-12-10T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","BRONX","(null)"
"2025-12-10T00:00:00.000","VEHICLE AND TRAFFIC LAWS","TRAFFIC,UNCLASSIFIED MISDEMEAN","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","DANGEROUS DRUGS","CONTROLLED SUBSTANCE,SALE 3","FELONY","BRONX","(null)"
"2025-12-10T00:00:00.000","GRAND LARCENY","LARCENY,GRAND FROM VEHICLE/MOTORCYCLE","FELONY","BRONX","(null)"
"2025-12-10T00:00:00.000","DANGEROUS DRUGS","CONTROLLED SUBSTANCE, POSSESSI","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","MENACING,UNCLASSIFIED","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","BRONX","(null)"
"2025-12-10T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","DANGEROUS DRUGS","CONTROLLED SUBSTANCE,SALE 3","FELONY","BRONX","(null)"
"2025-12-10T00:00:00.000","DANGEROUS DRUGS","CONTROLLED SUBSTANCE,SALE 3","FELONY","BRONX","(null)"
"2025-12-10T00:00:00.000","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","GRAND LARCENY OF MOTOR VEHICLE","LARCENY,GRAND OF AUTO","FELONY","BRONX","(null)"
"2025-12-10T00:00:00.000","VEHICLE AND TRAFFIC LAWS","TRAFFIC,UNCLASSIFIED MISDEMEAN","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","MISCELLANEOUS PENAL LAW","CRIMINAL CONTEMPT 1","FELONY","BRONX","(null)"
"2025-12-10T00:00:00.000","DANGEROUS DRUGS","CONTROLLED SUBSTANCE, POSSESSI","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","MENACING,UNCLASSIFIED","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM OPEN AREAS,","MISDEMEANOR","MANHATTAN","(null)"
"2025-12-10T00:00:00.000","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF,UNCLASSIFIED 4","MISDEMEANOR","MANHATTAN","(null)"
"2025-12-10T00:00:00.000","DANGEROUS DRUGS","CONTROLLED SUBSTANCE, POSSESSI","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM STORE-SHOPL","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","PETIT LARCENY","LARCENY,PETIT OF VEHICLE ACCES","MISDEMEANOR","MANHATTAN","(null)"
"2025-12-10T00:00:00.000","FELONY ASSAULT","ASSAULT 2,1,UNCLASSIFIED","FELONY","BRONX","BEDFORD PK. BLVD."
"2025-12-10T00:00:00.000","GRAND LARCENY OF MOTOR VEHICLE","LARCENY,GRAND OF AUTO","FELONY","BRONX","(null)"
"2025-12-10T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 1,CIVILIAN","VIOLATION","BRONX","(null)"
"2025-12-10T00:00:00.000","GRAND LARCENY","LARCENY,GRAND OF VEHICULAR/MOTORCYCLE ACCESSORIES","FELONY","BRONX","(null)"
"2025-12-10T00:00:00.000","VEHICLE AND TRAFFIC LAWS","TRAFFIC,UNCLASSIFIED MISDEMEAN","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","DANGEROUS DRUGS","CONTROLLED SUBSTANCE, POSSESSI","MISDEMEANOR","MANHATTAN","200 ST.-DYCKMAN ST."
"2025-12-10T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","BRONX","(null)"
"2025-12-10T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM BUILDING,UN","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","THEFT-FRAUD","FRAUD,UNCLASSIFIED-FELONY","FELONY","BRONX","(null)"
"2025-12-10T00:00:00.000","DANGEROUS DRUGS","CONTROLLED SUBSTANCE,POSSESS.","FELONY","BRONX","(null)"
"2025-12-10T00:00:00.000","OFFENSES AGAINST PUBLIC ADMINI","RESISTING ARREST","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","BRONX","(null)"
"2025-12-10T00:00:00.000","VEHICLE AND TRAFFIC LAWS","TRAFFIC,UNCLASSIFIED MISDEMEAN","MISDEMEANOR","MANHATTAN","(null)"
"2025-12-10T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","BRONX","(null)"
"2025-12-10T00:00:00.000","DANGEROUS DRUGS","CONTROLLED SUBSTANCE, POSSESSI","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","DANGEROUS DRUGS","CONTROLLED SUBSTANCE, POSSESSI","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","GRAND LARCENY OF MOTOR VEHICLE","LARCENY,GRAND OF AUTO","FELONY","MANHATTAN","(null)"
"2025-12-10T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","MENACING,UNCLASSIFIED","MISDEMEANOR","MANHATTAN","(null)"
"2025-12-10T00:00:00.000","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF,UNCLASSIFIED 4","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","MENACING,UNCLASSIFIED","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 1,CIVILIAN","VIOLATION","BRONX","(null)"
"2025-12-10T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","MENACING,UNCLASSIFIED","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","GRAND LARCENY OF MOTOR VEHICLE","LARCENY,GRAND OF AUTO","FELONY","BRONX","(null)"
"2025-12-10T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","BRONX","(null)"
"2025-12-10T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","MENACING,UNCLASSIFIED","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","VEHICLE AND TRAFFIC LAWS","LEAVING SCENE-ACCIDENT-PERSONA","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","GRAND LARCENY","LARCENY,GRAND FROM PERSON,UNCL","FELONY","BRONX","(null)"
"2025-12-10T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","FELONY ASSAULT","ASSAULT POLICE/PEACE OFFICER","FELONY","BRONX","(null)"
"2025-12-10T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","BRONX","(null)"
"2025-12-10T00:00:00.000","GRAND LARCENY OF MOTOR VEHICLE","LARCENY,GRAND OF AUTO","FELONY","BRONX","(null)"
"2025-12-10T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","BRONX","(null)"
"2025-12-10T00:00:00.000","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 1,CIVILIAN","VIOLATION","BRONX","(null)"
"2025-12-10T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","BRONX","(null)"
"2025-12-10T00:00:00.000","PETIT LARCENY","LARCENY,PETIT OF LICENSE PLATE","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","FELONY ASSAULT","ASSAULT 2,1,UNCLASSIFIED","FELONY","BRONX","(null)"
"2025-12-10T00:00:00.000","ROBBERY","ROBBERY,COMMERCIAL UNCLASSIFIED","FELONY","BRONX","(null)"
"2025-12-10T00:00:00.000","FELONY ASSAULT","ASSAULT 2,1,UNCLASSIFIED","FELONY","BRONX","(null)"
"2025-12-10T00:00:00.000","OFF. AGNST PUB ORD SENSBLTY &","MATERIAL              OFFENSIV","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","CRIMINAL MISCHIEF & RELATED OF","MISCHIEF,CRIMINAL,    UNCL 2ND","FELONY","BRONX","(null)"
"2025-12-10T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","BRONX","(null)"
"2025-12-10T00:00:00.000","GRAND LARCENY","LARCENY,GRAND OF VEHICULAR/MOTORCYCLE ACCESSORIES","FELONY","BRONX","(null)"
"2025-12-10T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","BRONX","(null)"
"2025-12-10T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","MISDEMEANOR","BRONX","(null)"
"2025-12-10T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","BRONX","(null)"
"2025-12-10T00:00:00.000","FELONY ASSAULT","ASSAULT 2,1,UNCLASSIFIED","FELONY","BRONX","(null)"
